route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,short_trip_no
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455356,Downtown Tempe/ASU,0,JUPI0027,22310,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455357,Downtown Tempe/ASU,0,JUPI0027,22276,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455358,Downtown Tempe/ASU,0,JUPI0027,22283,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455359,Downtown Tempe/ASU,0,JUPI0027,22252,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455360,Downtown Tempe/ASU,0,JUPI0027,22269,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455361,Downtown Tempe/ASU,0,JUPI0027,22272,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455362,Downtown Tempe/ASU,0,JUPI0027,22285,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455363,Downtown Tempe/ASU,0,JUPI0027,22270,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455364,Downtown Tempe/ASU,0,JUPI0027,22305,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455365,Downtown Tempe/ASU,0,JUPI0027,22249,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455366,Downtown Tempe/ASU,0,JUPI0027,22307,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455367,Downtown Tempe/ASU,0,JUPI0027,22304,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455368,Downtown Tempe/ASU,0,JUPI0027,22267,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455369,Downtown Tempe/ASU,0,JUPI0027,22281,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455370,Downtown Tempe/ASU,0,JUPI0027,22278,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455371,Downtown Tempe/ASU,0,JUPI0027,22261,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455372,Downtown Tempe/ASU,0,JUPI0027,22280,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455373,Downtown Tempe/ASU,0,JUPI0027,22298,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455374,Downtown Tempe/ASU,0,JUPI0027,22260,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455375,Downtown Tempe/ASU,0,JUPI0027,22308,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455376,Downtown Tempe/ASU,0,JUPI0027,22291,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455377,Downtown Tempe/ASU,0,JUPI0027,22258,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455378,Downtown Tempe/ASU,0,JUPI0027,22309,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455379,Downtown Tempe/ASU,0,JUPI0027,22263,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455380,Downtown Tempe/ASU,0,JUPI0027,22259,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455381,Downtown Tempe/ASU,0,JUPI0027,22292,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455382,Downtown Tempe/ASU,0,JUPI0027,22289,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455383,Downtown Tempe/ASU,0,JUPI0027,22251,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455384,Downtown Tempe/ASU,0,JUPI0027,22288,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455385,Downtown Tempe/ASU,0,JUPI0027,22303,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455386,Downtown Tempe/ASU,0,JUPI0027,22254,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455387,Downtown Tempe/ASU,0,JUPI0027,22264,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455388,Downtown Tempe/ASU,0,JUPI0027,22275,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455389,Downtown Tempe/ASU,0,JUPI0027,22248,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455390,Downtown Tempe/ASU,0,JUPI0027,22265,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455391,Downtown Tempe/ASU,0,JUPI0027,22262,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455392,Downtown Tempe/ASU,0,JUPI0027,22257,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455393,Downtown Tempe/ASU,0,JUPI0027,22268,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455557,McClintock High School,1,JUPI0024,22366,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455564,McClintock High School,1,JUPI0024,22328,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455570,McClintock High School,1,JUPI0024,22322,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455577,McClintock High School,1,JUPI0024,22333,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455583,McClintock High School,1,JUPI0024,22336,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455590,McClintock High School,1,JUPI0024,22360,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455596,McClintock High School,1,JUPI0024,22345,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455603,McClintock High School,1,JUPI0024,22348,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455609,McClintock High School,1,JUPI0024,22319,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455616,McClintock High School,1,JUPI0024,22335,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455622,McClintock High School,1,JUPI0024,22339,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455629,McClintock High School,1,JUPI0024,22330,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455635,McClintock High School,1,JUPI0024,22327,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455642,McClintock High School,1,JUPI0024,22375,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455648,McClintock High School,1,JUPI0024,22323,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455655,McClintock High School,1,JUPI0024,22361,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455661,McClintock High School,1,JUPI0024,22354,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455668,McClintock High School,1,JUPI0024,22367,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455674,McClintock High School,1,JUPI0024,22346,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455681,McClintock High School,1,JUPI0024,22370,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455687,McClintock High School,1,JUPI0024,22314,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455694,McClintock High School,1,JUPI0024,22358,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455700,McClintock High School,1,JUPI0024,22331,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455707,McClintock High School,1,JUPI0024,22340,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455713,McClintock High School,1,JUPI0024,22371,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455720,McClintock High School,1,JUPI0024,22329,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455726,McClintock High School,1,JUPI0024,22324,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455733,McClintock High School,1,JUPI0024,22356,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455739,McClintock High School,1,JUPI0024,22334,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455746,McClintock High School,1,JUPI0024,22368,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455752,McClintock High School,1,JUPI0024,22364,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455759,McClintock High School,1,JUPI0024,22332,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455765,McClintock High School,1,JUPI0024,22315,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455772,McClintock High School,1,JUPI0024,22363,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455778,McClintock High School,1,JUPI0024,22350,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455785,McClintock High School,1,JUPI0024,22337,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455791,McClintock High School,1,JUPI0024,22352,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455798,McClintock High School,1,JUPI0024,22351,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455804,McClintock High School,1,JUPI0024,22313,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455811,McClintock High School,1,JUPI0024,22353,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455817,McClintock High School,1,JUPI0024,22344,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455824,McClintock High School,1,JUPI0024,22326,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455830,McClintock High School,1,JUPI0024,22347,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455837,McClintock High School,1,JUPI0024,22349,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455843,McClintock High School,1,JUPI0024,22320,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455850,McClintock High School,1,JUPI0024,22374,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455856,McClintock High School,1,JUPI0024,22342,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455863,McClintock High School,1,JUPI0024,22317,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455869,McClintock High School,1,JUPI0024,22362,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455875,McClintock High School,1,JUPI0024,22369,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455881,McClintock High School,1,JUPI0024,22321,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455887,McClintock High School,1,JUPI0024,22357,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455893,McClintock High School,1,JUPI0024,22355,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455899,McClintock High School,1,JUPI0024,22318,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455905,McClintock High School,1,JUPI0024,22365,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455911,McClintock High School,1,JUPI0024,22359,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455917,McClintock High School,1,JUPI0024,22316,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455923,McClintock High School,1,JUPI0024,22338,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455929,McClintock High School,1,JUPI0024,22372,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455935,McClintock High School,1,JUPI0024,22325,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455941,McClintock High School,1,JUPI0024,22341,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455946,McClintock High School,1,JUPI0024,22343,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455952,McClintock High School,1,JUPI0024,22312,
JUPI,Local-Weekday-4-2007-VMTM-1111100,14455957,McClintock High School,1,JUPI0024,22373,
